id_tweet,text_tweet,main_category
1045393092206108679,"just some gener azur base icon to be honest it is not for specif item it is to give an idea that you can connect to a wide varieti of system both intern and extern eg azur search function cosmo db etc and the icon are a better visual",313
1045393216927817728,"i am run sever rhel vm s with postgresql db s that are run as a hot standbi with replic between them i am also use pgpool to failov to anoth one but have issu with the vip i assign a vip in my privat subnet but when it activ it doe not work",12
1045393308556677120,"fair enough thank for your help",01
1045393893846650881,"hi ye it wa the typo specif i wa refer to the program work fine after i onli use lower case letter",317
1045394854866554880,"oh so when you say imag you mean pictur you have just mention three peopl who are realli into docker say imag repositori and talk about microservic i got rather confus googl imag search is your friend here",37
1045395203958476800,"lol sorri about the confus you crazi modern contain peopl i think i ve found what i m look for",316
1045396040143245319,"ye it redirect me to thi websit",316
1045401404804870144,"there is in imag pack that we use with lucid chart",317
1045403381274214405,"quick question how can i set global session limit for azur ad it is for pci complianc",313
1045403877544218625,"where is my like guy",49
1045404728073625600,"hope my post is good enough glad to be abl to help could i just have made a pull request",313
1045419201710751745,"ye same thing again",316
1045426483194466304,"doe not realli answer my question i also would like to know if there is a way to restrict user password histori to the last password again for pci",26
1045442753243607040,"im from spain",49
1045444401445695489,"well i guess thi is whi we have preview msignit",49
1045466353895960576,"fyi link provid doe not appear to go to faq page also wa log in with the same account as that use to previous save it",26
1045492717114085376,"ani luck on thi",316
1045506056082743297,"azhelp i want to regist for azur vp trial i have fill out the inform and azur ha deduct in my visa card but i still get the messag you are not elig for azur sign azur signup pleas support me",313
1045527007117815808,"is my sr open the case and provid invoic",49
1045533336096071680,"ye it realli help me thank",01
1045538275602124800,"can you pleas provid a sampl app on github and instruct on how to creat a mysql instanc like your and how you deploy and connect the app with the databas i would like to help",37
1045541280988553218,"guy the forum is not abl to answer thi they are avoid answer and give useless repli can you pleas get someon to answer thi we are about to decid whether azur work for our need or we need to go for ani other solut for a fortun client",015
1045541931663724544,"azhelp i want to creat a adf pipelin which need to access an api and use some filter paramet it will get data from there and write the output in json format in datalak how can i do that",313
1045543526992236546,"need to access an api from adf api provid data depend on filter criteria like prod o p to lake ha to be json file",26
1045554302947856384,"hi i receiv the alert state action requir modifi ip address for some of your app servic resourc by septemb can you confirm the exact time thi will take place so that i can test post chang",211
1045558413504258049,"for aws diagram i use lucidchart which ha all of their indecipher servic icon avail presum they may have azur one too",37
1045559121095856128,"mani thank for your prompt respons th septemb it in us time or gmt",01
1045571458485735427,"aztechhelp the mysql in app seem to be destroy but i have not done anyth for a long time could you pleas tell me how to find back the data or restor the mysql in app",214
1045582498883928064,"adam that is the set i use in most of my diagram not sure how up to date they are though",12
1045584221333598208,"our biggest fan thi week thank you via",01
1045585734898536448,"thank for the respons much appreci",01
1045586189481316352,"where you creat an agw",313
1045636701299888128,"hi guy i do not have support plan and i can not set plan as resourc health",313
1045669029631938561,"we have a web app that use adf when a user enter their detail it is go into an endless redirect between and our url have to stop the site and manual enter the homepag of our app to stop it",26
1045670510636425217,"thank for respons but vpn azur is a function of softeth vpn server which use server on azur to relay vpn it is just my lan s or my config s problem pleas do not care",317
